00000472,0500,14.11.2021,14.11.2021
00000472,0500,31.10.2021,31.10.2021
00000472,0500,07.11.2021,07.11.2021
00000472,0100,18.11.2021,18.11.2021
00000472,0100,30.10.2021,30.10.2021
00000472,0100,27.10.2021,27.10.2021
00000484,0100,18.11.2021,18.11.2021
00000484,0500,24.10.2021,24.10.2021
00000484,0100,23.10.2021,23.10.2021
00000484,0100,25.10.2021,25.10.2021
00000484,0100,05.11.2021,05.11.2021
00000484,0500,01.11.2021,01.11.2021
00000484,0500,07.11.2021,07.11.2021
00000484,0500,14.11.2021,14.11.2021
00000485,0500,14.11.2021,14.11.2021
00000485,0500,20.11.2021,20.11.2021
00000485,0500,31.10.2021,31.10.2021
00000485,0500,30.10.2021,30.10.2021
00000485,0500,24.10.2021,24.10.2021
00000485,0500,13.11.2021,13.11.2021
00000485,0500,07.11.2021,07.11.2021
00000485,0500,06.11.2021,06.11.2021
00000485,0200,19.11.2021,19.11.2021
00000485,0500,23.10.2021,23.10.2021
00000485,0300,12.11.2021,12.11.2021
00000488,0100,18.11.2021,18.11.2021
00000488,0500,14.11.2021,14.11.2021
00000488,0500,13.11.2021,13.11.2021
00000488,0500,07.11.2021,07.11.2021
00000488,0500,06.11.2021,06.11.2021
00000488,0100,04.11.2021,04.11.2021
00000488,0100,19.11.2021,19.11.2021
00000488,0100,12.11.2021,12.11.2021
00000488,0100,05.11.2021,05.11.2021
00000488,0500,20.11.2021,20.11.2021
00000488,0500,24.10.2021,24.10.2021
00000488,0500,31.10.2021,31.10.2021
00000488,0500,30.10.2021,30.10.2021
00000489,0500,13.11.2021,13.11.2021
00000489,0500,14.11.2021,14.11.2021
00000489,0500,20.11.2021,20.11.2021
00000489,0500,07.11.2021,07.11.2021
00000489,0500,23.10.2021,23.10.2021
00000489,0500,24.10.2021,24.10.2021
00000489,0100,18.11.2021,18.11.2021
00000489,0500,31.10.2021,31.10.2021
00000489,0500,06.11.2021,06.11.2021
00000489,0100,01.11.2021,01.11.2021
00000489,0100,19.11.2021,19.11.2021
00000489,0500,30.10.2021,30.10.2021
00000489,0600,28.10.2021,28.10.2021
00000489,0600,29.10.2021,29.10.2021
00000490,0100,10.11.2021,10.11.2021
00000490,0100,11.11.2021,11.11.2021
00000490,0100,13.11.2021,13.11.2021
00000490,0100,15.11.2021,15.11.2021
00000490,0500,14.11.2021,14.11.2021
00000490,0500,07.11.2021,07.11.2021
00000490,0100,28.10.2021,28.10.2021
00000490,0100,25.10.2021,25.10.2021
00000490,0100,05.11.2021,05.11.2021
00000490,0100,12.11.2021,12.11.2021
00000490,0100,04.11.2021,04.11.2021
00000490,0100,06.11.2021,06.11.2021
00000490,0100,08.11.2021,08.11.2021
00000490,0100,09.11.2021,09.11.2021
00000490,0100,03.11.2021,03.11.2021
00000490,0100,01.11.2021,01.11.2021
00000490,0500,31.10.2021,31.10.2021
00000490,0100,22.10.2021,22.10.2021
00000490,0100,02.11.2021,02.11.2021
00000490,0500,24.10.2021,24.10.2021
00000492,0100,03.11.2021,03.11.2021
00000492,0100,02.11.2021,02.11.2021
00000492,0500,24.10.2021,24.10.2021
00000492,0500,31.10.2021,31.10.2021
00000492,0500,07.11.2021,07.11.2021
00000492,0500,14.11.2021,14.11.2021
00000492,0100,08.11.2021,08.11.2021
00000492,0300,19.11.2021,19.11.2021
00000492,0100,13.11.2021,13.11.2021
00000492,0100,22.10.2021,22.10.2021
00000492,0100,12.11.2021,12.11.2021
00000492,0100,11.11.2021,11.11.2021
00000492,0100,09.11.2021,09.11.2021
00000492,0100,10.11.2021,10.11.2021
00000494,0100,29.10.2021,29.10.2021
00000494,0100,30.10.2021,30.10.2021
00000494,0100,01.11.2021,01.11.2021
00000494,0100,02.11.2021,02.11.2021
00000494,0100,27.10.2021,27.10.2021
00000494,0100,28.10.2021,28.10.2021
00000494,0300,12.11.2021,12.11.2021
00000494,0500,14.11.2021,14.11.2021
00000494,0500,24.10.2021,24.10.2021
00000494,0500,31.10.2021,31.10.2021
00000494,0500,07.11.2021,07.11.2021
00000496,0500,26.10.2021,26.10.2021
00000496,0500,02.11.2021,02.11.2021
00000496,0500,09.11.2021,09.11.2021
00000496,0500,16.11.2021,16.11.2021
00000496,0100,30.10.2021,30.10.2021
00000496,0100,31.10.2021,31.10.2021
00000496,0100,01.11.2021,01.11.2021
00000496,0100,18.11.2021,18.11.2021
00000496,0100,28.10.2021,28.10.2021
00000497,0500,30.10.2021,30.10.2021
00000497,0500,31.10.2021,31.10.2021
00000497,0500,06.11.2021,06.11.2021
00000497,0500,07.11.2021,07.11.2021
00000497,0500,13.11.2021,13.11.2021
00000497,0500,14.11.2021,14.11.2021
00000497,0500,20.11.2021,20.11.2021
00000497,0500,24.10.2021,24.10.2021
00000497,0500,23.10.2021,23.10.2021
00000497,0100,28.10.2021,28.10.2021
00000497,0100,02.11.2021,02.11.2021
00000497,0100,11.11.2021,11.11.2021
