202105121,BR-8505,ABS Masterbatch
202105122,PT-3969,Beige Dispersion (RP-584)
202105123,PT-8953,Beige Dispersion for Servis Gujrat
202105124,PT-3937 HV,Beige Liquid Masterbatch
202105125,SOLECOAT-8953,Biege Solecoat for Servis Gujrat
202105126,BR-5328,PET Masterbatch
202105127,CMN-610,PET MASTER BATCH
202105128,BR-5329,PET Masterbatch
202105129,CMN-616,HIPS MASTER BATCH
202105130,CMN-617,HIPS MASTER BATCH
202105131,CMN-535,ABS MASTER BATCH
202105132,DPM-PV516,Lakhani Beige DPM In Recycle
202105133,BR-5331,PET Masterbatch
202106001,PT-1503,Violet Liquid Master Batch
202106002,PT-8502 (B),PHTHALATE FREE VIOLET LIQUID MASTERBATCH
202106004,FTW-5002,Voilet for Wpp
202106012,FTW-5007,Flexo Ink for WPP
202106016,R-2364,VIOLET PET MASTERBATCH
202106017,Development R # 940,W/B Dispersion-Violet
202106018,RW-02,Violet DPM for PC application
202106019,R-2539,Purple Dispersion for AHN Synthetics
202106020,CMN-557,PET MASTER BATCH
202107001,PT-1610,Blue Liquid Master Batch
202107002,PT-1612,Blue Liquid Master Batch
202107003,PT-1631,Blue Liquid Master Batch
202107004,PT-2605,Blue Liquid Master Batch
202107005,PT-2630 Blue Liquid Master Batch,Blue Liquid Master Batch
202107006,PT-1608,D. Blue Liquid Master Batch
202107009,PT-1632,BLUE LIQUID MASTER BATCH
202107010,PT-3601,Blue Liquid Masterbatch
202107011,DPM-1007,BLUE DRY POWDER MIXING
202107016,FTW-6003,Blue for woven PP bags
202107019,FTW-6008,BLUE FOR PP WOVEN BAGS
202107024,PT-2607 N,Blue Liquid Masterbacth for PVC leather
202107029,PT-3602,Blue Liquid Masterbatch
202107030,PT-8600,Navy Blue phthalate free for Servis Gujrat
202107042,AQF-6028,D Blue
202107043,AQF-6029,L Blue
202107044,PT-8601,Phthalate free Blue
202107058,FTP-6044,Blue
202107060,FTP-6048,R-Blue
202107063,DPM-2008,Blue DPM for rigid PVC
202107077,PT-8602,NAVY BLUE LIQUID MASTERBATCH
202107078,DPM-2011,BLUE  DPM FOR RIGID PVC
202107080,FTP-4064,Red ink for treated PE
202107097,AQF-6090,Dark Blue ink for corrugated board
202107099,PT-8603,Dark Blue LM
202107105,BR 70025,Master Batch Blue
202107112,BR-741,Master Batch Blue
202107113,BR 744,Master Batch Blue
202107119,PT-8604,Royal Blue
202107135,BR-7306,PET Masterbatch
202107140,FEW-6132,C.E Engro Blue ink for FEW
202107176,SU-709N,Master Batch Blue
202107177,R-2365,BLUE LIQUID MASTERBATCH FOR PET
202107178,PT-6601,Blue For PET application
202107179,R-2379,PIGEON BLUE SAMPLE
202107180,Development R # 938,W/B Dispersion Blue
202107181,R-2383,BLUE SAMPLE FOR FORTECH
202107182,R-2385,Solvent Based Dispersion-Blue
202107183,R-2386,Semi Finish Blue
202107184,MaxFlow SM-7003,S/B Dispersion-Reddish Blue
202107185,R-2387,Solvent Based Dispersion-Blue
202107186,PT-3958,Pigeon Blue  PU Based Dispersion
202107187,R-2403,PAKWEST BLUE SAMPLE
202107188,R-2409,BLUE SF FOR SERVIS SHADE
202107189,R-2431,BLUE DISPERSION FOR SERVIS SHADE
202107190,CM-71790,Master Batch Light  Blue
202107191,PT-9601,BLUE LIQUIUD MASTERBATCH FOR MMA
202107192,PT-8605,Blue for Servis Mdk
202107193,PT-3964,Blue PU Dispersion for Stillvole
202107194,R-2478,Brown Dispersion for Bata Pakistan
202107195,R-2549,BLUE DISPERSION FOR PU DRY LEATHER
202107196,R-2569,Blue dispersion for TipTop sole
202107198,DPM-PV703,Blue DPM for Aalif Plastic
202107201,DPM-PV706,Sky Blue DPM For Al Rabi/Husnain Plastic
202108001,PT-1702,Green Liquid Mater Batch
202108002,PT-1722,Green Liquid Mater Batch
202108003,PT-2701,Green Liquid Mater Batch
202108004,PT-3701,Green Liquid Mater Batch
202108006,PT-3703,Green Liquid Mater Batch
202108007,PT-5701,Green Liquid Mater Batch
202108008,DPM-1004,B.GREEN DRY POWDER MIXING
202108009,PT-2711,GREEN LIQUID MASTER BATCH
202108013,PT-3702,Green Liquid Masterbatch
202108014,DPM 2001,Green DPM
202108015,DPM-1013,Green Dry Mix Powder
202108016,DPM-1016,Green Dry Powder Mix
202108017,DPM-1018,GREEN DRY POWDER MIX
202108018,DPM-1023 to be in-active,PEARL GREEN DRY POWDER
202108025,FTW-7010,Green for PP woven bags
202108032,PT-3705,Green Liquid Master batch
202108044,FTP-7019,GREEN
202108046,PT-8700 B,Parrot green for Bata
202108050,AQF-7020,Green
202108055,DPM-2006,Spring Green DPM for rigid PVC
202108056,BR-PV-8107(N),GREEN DRY POWDER
202108066,FTW-7047,Green ink for WPP bags
202108076,BR-8304,PET Masterbatch
202108081,DPM-1032,Green DPM
202108093,DPM-2029,Green Dry Powder
202108099,DPM-2032,Blue Dry Powder
202108111,PT-8701,Florescent Green Liquid Master Batch
202108118,R-2374,Trial- Green Liquid Masterbatch for PET
202108119,Development R # 939,W/B Dispersion Green
202108120,PT-3963,Olive Green PU Dispersion for Stillvole
202108121,R-2572,Green dispersion for TipTop sole
202108124,RP-617,Grey PU dispersion for Bala Soft
202108125,PT-1703,Green HP for Masterfoam
202109001,PT-1814,Black Liquid Master Batch
202109002,PT-1821,Black Liquid Master Batch
202109005,PT-1825,Black Liquid Master Batch
202109007,PT-2813,Black Liquid Master Batch
202109008,PT-2814,Black Liquid Master Batch
202109009,PT-3804,Black Liquid Master Batch
202109011,PT-3813,Black Liquid Master Batch
202109014,PT-3871,Black Liquid Master Batch
202109015,PT-3871 D,Black Liquid Master Batch
202109016,PT-4802,Black Liquid Master Batch
202109023,PT-3871R,BLACK LIQUID MASTERBATCH
202109027,PT-3872 G,Black liquid master batch
202109031,PT-1826,Black foam Paste
202109032,PT-1827,BLACK LIQUID MASTERBATCH
202109033,PT-2815,BLACK LIQUID MASTER BATCH
202109034,PT-3817,BLACK LIQUID MASTER BATCH
202109036,PT-3872,Black liquid master batch
202109037,DPM-1006,BLACK DRY POWDER MIXING
202109038,Black DPM Mixing,BLACK DRY POWDER MIXING
202109039,PT-3871 N,Black Liquid Masterbatch
202109040,PT-2816,Black Liquid Masterbatch
202109041,FTP-8001,Black for Treated Film
202109042,FTW-8002,Jet Black for woven PP bags
202109049,PT-3873,Phthalate Free Black Liquid MasterBatch
202109052,AQF-8005 S,H. strenght Black
202109053,PT-2817,BLACK LIQUID MASTERBATCH PVC
202109055,PT-4803,PU Leather Black Masterbatch
202109056,PT-3872 BATA,PHTHALATE FREE LOW VISCOUS BLACK FOR BATA
202109057,Liqursperse OM-91,Oil Based Dispersion Black
202109058,PT-3878,BLACK LIQUID MASTERBATCH
202109059,PT-3813 N,BLACK LIQUID MASTERBATCH
202109061,PT-3874,Black Counter of PT-3871 D
202109062,PT-3874 X,BLACK LIQUID MASTERBATCH
202109063,PT-3872 P,Black Liquid Masterbatch as a counter of PT-3872
202109064,DPM-2005,Black DPM for Rigid PVC
202109068,PT-3871 P,Black Liquid Masterbatch
202109069,FLC-8011,Black ink for Laminated cement bags
202109070,DPM-2005 HS,Black DPM for Rigid PVC
202109073,PT-2818,Black for PVC Leather
202109078,PT-2819,BLACK LIQUID MASTER BATCH
202109081,HA-909,Master Batch Beige
202109082,PT-7801,Black Leather Coating
202109083,DPM-2026,Black DPM
202109084,HA-911,Master Batch Black
202109086,Liqursperse OM-92,Black
202109087,TPR-902,Master Batch Black
202109090,DPM-2033,Black DPM
202109091,HA-91917,Master Batch Black
202109096,PT-3814,PU Black Thick Paste
202109097,PT-3875,Black For PU sole
202109098,Trial MA,PU Black Paste
202109100,HA-91932,Master Batch Black
202109101,Development R # 942,Screen Ink-Black
202109104,TPR-98007,TPR black compound
202109105,HA-91935,Master Batch Black
202109106,PT-3819,DOP based black for PU Sole
202109107,DPM-2036,BLACK DPM
202109108,DPM-PV-901,BrownDPM for
202109109,TPR-1238,TPR black compound
202109111,PT-3876,Black Dspersion for PU (Counter of PT-3871 P)
202109116,PT-1823,Black Trial for PU Foam
202109117,DPM-PV-908,Matt Finish DPM For Xara Soft
202109119,PT-3871 E,PU Black for Shoe
202109121,R-820,PU based slurry paste
202109122,PT-2820,Economical Black Liquid Masterbatch for PVC Leather
202109123,R # 1001,Black INK for TPU
202109124,RP-565,Black liquid master batch for BATA
202109125,PT-3800 DM,PU BLACK THICK PASTE FOR SOLE
202109127,RP-786,Foam Black Dispersion
202110001,PT-1905,Brown Liquid Master Batch
202110002,PT-3914,Brown Liquid Master Batch
202110003,PT-3925,Brown Liquid Master Batch
202110006,DPM-2018,Dark Brown
202110009,DPM-1002,BROWN DRY POWDER MIXING
202110011,BR-P 503 N,MASTER BATCH BROWN
202110014,PT-3933,BROWN LIQUID MASTERBATCH
202110015,PT-3926,Brown Liquid Masterbatch
202110017,PT-3938,BROWN LIQUID MASTERBATCH
202110018,DPM-1008,BROWN MIXED DRY POWDER
202110019,PT-3942,Rust Brown Liquid Masterbatch
202110020,PT-3943,Brown Liquid Masterbatch
202110021,PT-8903 (B),COFFEE BROWN LIQUID MASTERBATCH
202110022,DPM-1011,BROWN DRY POWDER MIX
202110025,DPM-1020,LIGHT BROWN DRY POWDER MIX
202110028,PT-8911,Chocolate Brown Phthalate Free liquid Masterbatch For Bata
202110029,PT-3914 LV,Brown liquid Masterbatch
202110030,R-1903,D.BROWN PHTHALATE FREE (SERVIS MDK)
202110031,PT-8914,D.Brown Phthalate Free for servis ind.
202110032,DPM-2004,BROWN DPM FOR RIGID PVC
202110033,R-1905,BROWN LIQUID MASTERBATCH
202110035,PT-3948,D. Brown Liquid Masterbatch
202110036,PT-3947 A,D. BROWN LIQUID MASTERBATCH
202110037,PT-3947 N,D. BROWN LIQUID MASTERBATCH
202110038,PT-8916,Dark Brown Liquid Masterbatch for servis Gujrat
202110039,PT-8918,BROWN LIQUID MASTERBATCH
202110040,PT-8920,BROWN PHTHALATE FREE MASTERBATCH FOR FIRHAJ
202110042,PT-3950,BROWN LIQUID MASTERBATCH KHI
202110043,BR-5502,ABS Masterbatch
202110044,PT-8923,COYOTE BROWN LIQUID MB
202110046,PT-8924,Bata Brown Liquid Master Batch
202110047,PT-8925 B,Brown Liquid Master Batch
202110048,DPM-2016,Champagne
202110050,DPM-2021,Dark Brown
202110051,DPM-2022,DPM-2022
202110054,PT-8931,BROWN LIQUID MASTERBATCH
202110060,PT-8938,Phthalate Free Brown
202110061,DPM-2035,Dark Brown
202110062,PT-3956,Dark Brown Colorant-Silver Star
202110063,R-2410,Brown DPM Sample
202110064,PT-8940,Liquid Masterbatch
202110065,R-2384,Brown SoleCoat
202110066,PT-3957,BROWN LIQUID MASTERBATCH
202110067,R-2420,Chocolate Brown-DPM Sample
202110068,R-2391,BLUE LIQUID PASTE FOR SERVIS MDK
202110069,R-2396,Reddish Brown for Servis mdk
202110070,R-2395,Brown Sample for Rolex Sole
202110071,PT-3960,Brown dispersion for Rolex Shoes
202110072,R-2406,Brown dispersion for PU
202110073,PT-3967,DARK BROWN PU DISPERSION (R-2435)
202110074,R-2437,Tobacco Brown for Servis Guj
202110075,DPM-PV-502,DARK BROWN DPM for NEW ERA
202110076,BR-539,Master Batch Pet Amber
202110077,PT-3961,Brown dispersion for Stilvolve
202110078,R-2453,Honey Brown for Master mind Soft
202110079,PT-3962,Brown dispersion for AHN SYNTHETICS
202110080,DPM-PV503,BROWN DPM for NEW ERA (M7) Counter
202110081,DPM-PV-504,BROWN DPM for NEW ERA
202110082,PT-3965,Brown dispersion for fine Sole
202110083,PT-8944,Honey Brown for Bata Pakistan  (R-2494)
202110084,BR-5317,PET Masterbatch
202110085,BR-5318,PET Masterbatch
202110086,PT-3966,Brown dispersion for AHN
202110087,BR-5319,PET Masterbatch
202110088,Maxflow WB-48,Tan Water Based Dispersion-Loving Leather
202110089,MaxFlow WB-49,Brown Water Based Dispersion-Loving Leather
202110090,BR-5320,PET Masterbatch
202110091,DPM-PV-301,Reddish Brown DPM FOR POPULAR PIPE
202110092,BR-5322,PET Masterbatch
202110093,BR-5323,PET Masterbatch
202110094,BR-5324,PET Masterbatch
202110095,BR-5326,PET Masterbatch
202110096,BR-5325,PET Masterbatch
202110097,PT-8945,Brown PU Dispersion for Servis MDK
202110098,PT-3904,Brown MasterBatch (Shaheryar Sole)
202110099,BR-5323A,PET Masterbatch
202110100,R-2551,LEATHER COLOR DISPERSION FOR MUSHTAQ SEWING MACHINE
202110101,R-2553,BROWN DISPERSION FOR BATA PAKISTAN
202110102,CMN-515,PET MASTER BATCH
202110103,PT-8947,BROWN DISPERSION FOR BATA PAKISTAN (R-2553 A)
202110104,R-2566,BROWN FOR DELUXE FOOTWEAR
202110105,R-2567,BROWN FOR SERVIS IND MDK
202110106,BR-5320A,PET Masterbatch
202110107,BR-5327,PET Masterbatch
202110108,BR-5324A,PET Masterbatch
202110109,CMN-543,ABS MASTER BATCH
202110110,PT-3905,Brown MasterBatch (R-2572)
202110111,PT-8952,Brown Dispersion for Bata (RP-584)
202110113,CMN-589,PET MASTER BATCH
202110115,PT-3970,Chocolate Brown (Injection Grade)
202110116,PT-3971,Brown (Drum Mixing Grade)
202110117,BR-5323B,PET Masterbatch
202110118,CMN-619,PET MASTER BATCH
202110119,CMN-620,PET MASTER BATCH
202110120,DPM-PV517,Lakhani Dark Brown DPM In Recycle
202110121,BR-5330,PET Masterbatch
202110122,DPM-PV518,Reddish Brown DPM For Shoe Polish
202110123,DPM-PV519,Brown DPM For Lakhani In Recycle
202110124,CMN-633,HIPS MASTER BATCH
202111003,PT-3913,MUSTARD LIQUID MASTERBATCH
202111004,PT-3924,Mustered Liquid Master Batch
202111005,R-2394,MUSTARD COLORANT FOR ROLEX
202111006,PT-3959,MUSTARD DIPSERSION FOR PU SOLE
202111007,PT-3906,GOLDEN BROWN PU DISPERSION
202111008,R-2565,MUSTARD FOR SERVIS GUJRAT
202115002,RS 013,Transparent Liquid Master Batch
202115007,FTP-0001,Transparent Media for treated film
202115016,DL-0003,SOLVENT
202115022,BR-OB032,PET Masterbatch
202115041,PT-7000 HD,Hardener
202115050,SB-MR-001,Mold Release agent for PU
202115052,MR-PU 001,Mold Release agent for PU
202115054,BR-604C,ABS Masterbatch
202115062,PT-VR 01,Transparent Viscosity Reducer for UV
202115065,Development R # 941,Screen Ink-Clear
202115066,Development R # 891,Hardener Screen Ink
202115067,SOLEGRIP 1002,PU ADHESIVE
202115068,BR-PS01,Aristocell GPPS Masterbatch
202115069,DPM-SF-U2,Semi Finished for Unit 1
202115070,R-1020,Screen Ink Slow Dry clear Coat
202115071,R-1017,Diluent for Screen Ink
202115072,CLS-1200,Hardner for PU
202115073,DL-0040,SOLVENT
202115074,RP-540,Thinner for Mushtaq sewing
202115075,RP-541,Hardner  for Mushtaq sewing
20211600001,PT-8901 (B),PHTHALATE FREE IVORY LIQUID MASTERBATCH
20211700001,DPM-1009,MAROON MIXED DRY POWDER
20211700002,DPM-1019,MAROON DRY POWDER MIX
20211700003,PT-2901,Maroon Liquid Masterbatch
20211700006,DPM-2027,MAROON DRY POWDER MIX
20211700007,R-2382,Maroon SOLECOAT
20211700009,R-2400,MAROON SOLECOAT FOR AHN
20211700010,SU-41465,Master Batch Red
20211700011,R-2438,Jetsill cherry Red sample
20211700012,PT-7403,CHERRY RED DISPERSION OF JETSILL MICRONS
20211700013,rp-288,magetha
20211700014,MaxFlow OM-60,Violet
20211700015,BR-5318A,PET Masterbatch
20211700017,PT-7403 HV,CHERRY RED DISPERSION FOR MUSHTAQ SEWING
20211700018,R-2571,Maroon dispersion for band road office
20211700019,CMN-544,ABS MASTER BATCH
20211700020,CMN-526,ABS MASTER BATCH
20211700021,CMN-565,ABS MASTER BATCH
20211700022,CMN-569,PET MASTER BATCH
20211900001,DPM-1014,Pink Dry Powder Mix
20211900002,DPM-1022,Pink Dry powder
20211900004,DPM-1024,PINK DRY POWDER
20211900005,DPM-1025,Pink Dry Powder Mix
20211900007,R-1616,Fast Pink DPM for Bata
20211900010,PT-8405 B,PINK PHTHALATE FREE FOR BATA
20211900011,PT-8406 B,PINK LIQUID MASTERBATCH PF
20211900012,DPM-1026,Pink DPM for PVC Sole
20211900014,DPM-1029,Pink DPM for PVC Sole
20211900015,BR-4703,PC Masterbatch
20211900016,BR-PV-FP 402(N),PINK DRY POWDER
20211900018,BR-PV 01,Master Batch Violet
20211900019,BR-FP-401,Master Batch
20211900021,PT-8932,Pink Liquid Master Batch
20211900022,Fs-41459,Fluorescent Pink MB
20211900023,SU-41481,Master Batch Pink
20211900024,FP-41483,Master Batch Pink
20211900025,CM-FP41483B,Master Batch Pink
20211900026,BR-4707,PC Masterbatch Light Pink
20211900027,FP-41470,Master Batch Pink
20211900028,FP-41495,Master Batch Pink
20211900029,FP-41499,Master Batch Pink
20211900030,FS-41544,Fluorescent Pink MB
20211900031,DPM-PV-403,PINK DPM FOR DELUXE FOOTWEAR
20211900032,R-2563,PINK FOR SERVIS GUJRAT
20211900033,CMN-558,PC MASTER BATCH
20211900034,CMN-566,PET MASTER BATCH
20211900036,FP-41525,Master Batch Red
20211900041,HA-41531,Master Batch Red
20212000001,DPM-1015,Ferozi Dry Powder Mix
20212000002,PT-8954,Turquoise  Liquid Masterbatch
20212100001,DPM-1017,Mehndi Dry Powder Mix
20212200001,DPM-1021 to be in-active,PEACH DRY POWDER MIX
20212200002,PT-3944,Peach Liquid masterbatch
20212200003,BR-4706,PC Masterbatch Peach
20212200004,CMN-552,PET MASTER BATCH
20212300001,BR-1535,White compound
20212300002,BR-1540,White Compound
20212300003,BR-45,HIPS Filler Masterbatch
20212300004,BR-PC ABS,PC ABS Compound
20212300005,CMN-509,PET Compound
20212300006,CMN-510,PET Compound
20212300007,CMN-511,PET MASTER BATCH
20212300008,CMN-512,PET MASTER BATCH
20212400001,BRS-37,PET Masterbatch(Silver)
20212400002,BR-S4301F,Flu pink PET masterbatch
20212400007,BR-S4302P,PET Masterbatch
20212400008,BRS-5302G,PET Masterbatch
20212400009,BRS-5305G,PET Golden Masterbatch
2022010004,MaxFlow SM-1000,S/B Dispersion-White
2022010005,SOLECOAT 1000,Spray Lacquer White
2022010006,MICROFIX WHITE HFRT,Textile Dispersion White
2022010007,MICROFIX WHITE HFRT-A,Textile Dispersion-White
2022010010,Wax Emulsion 01,Water Based Wax Emulsion
2022010011,MaxFlow WB-10,Water based Dispersion-White
2022010012,Development R # 946,Screen Ink-White
2022010013,Development R # 952,Screen Printing Ink(WB)-White
2022010014,Development R # 953,Screen Printing Ink-White (WB)
2022010015,R # 945,Screen Ink-White Dispersion
2022010016,Development R # 980,Water Based Dispersion White
2022010018,Development R # 985,Water Based Dispersion White
2022010019,Development R # 986,Screen Ink for Leather-White
2022010020,MaxFlow WB-12,W/B Dispersion White
2022010021,R # 1010,Screen Printing Ink-White (PVC/PU)
2022010022,R # 1016,Screen Ink Black
2022010023,R # 1033,White Water Based Dispersion-Loving Leather
2022010024,R # 1035,Screen Ink
2022010025,R # 1047,Screen Ink-White (Ahsan Sports)
2022010026,HTI-10,Heat Transfer Ink-White
2022010027,MAxFlow WB-13,Water Based Dispersion-White
2022010028,MaxFlow SM-1001,S/B Dispersion-White
2022010029,RP-335,White dispersion for OM
2022010030,RP-535,Oil Based Dispersion WHITE
2022010031,R # 1088,White Dispersion-Textile Screen Ink
2022010032,R # 1125,W/B Textile SCreen Ink White Siddique Sons
2022010033,SOLECOAT 1002,Spray Lacquer White
2022010034,R # 1129,Screen Ink Dispersion- White
2022020001,MaxFlow AM-200 HV,Golden Yellow
2022020002,MaxFlow AM-280,Yellow Oxide
2022020003,MaxFlow AM-200 FD,Yellow FD
2022020006,MaxFlow SM-2000,SB Dispersion Yellow
2022020007,MaxFlow SM-2001,S/B Yellow Dispersion
2022020009,LiqurSperse OM-28,Oil Based Dispersion-Yellow Oxide
2022020012,MaxFlow AM-201,Lemon Yellow W/B dispersion
2022020014,MaxFlow AM-204 HL,W/B Lemon Yellow Dispersion-Happilac Paints
2022020016,MaxFlow OM-20L-CF,Oil Based Dispersion-Lemon Yellow-Chrome Free
2022020017,LiqurSperse OM-20G,Oil Based Dispersion-Golden Yellow
2022020018,MaxFlow OM-20G-CF,Oil Based Dispersion-Golden Yellow-Chrome Free
2022020020,MaxFlow AM-204 LS,Golden Yellow LS
2022020021,MaxFlow AM-203,W/B Dispersion Lemon Yellow
2022020022,MICROFIX YELLOW HFG,Textile Dispersion-Yellow
2022020023,MICROFIX G.YELLOW HFGR,Textile Dispersion-Golden Yellow
2022020024,MICROFIX FLORESCENT YELLOW,Textile Dispersion-Florescent Yellow
2022020026,MICROFIX YELLOW HF2G,Textile Dispersion Lemon Yellow
2022020027,TM-200,Base Dispersion for textile-Lemon Yellow
2022020028,TM-201,Base Dispersion for textile-Yellow
2022020029,TM-202,Base Dispersion for textile-Yellow
2022020030,TM-204,Base Dispersion for AM 200HV (TR-117)
2022020034,SOLECOAT-2001,Spray lacquer-Yellow
2022020035,LiqurSperse OM-21(N),Chrome Lemon Yellow
2022020037,LiqurSperse OM-29(N),Yellow Oxide
2022020038,Microfix Yellow GC,Dispersion for Textile GC
2022020039,MICROFIX YELLOW HF3R,Textile Dispersion-Golden Yellow
2022020040,LiqurSperse OM-22,Lemon Yellow
2022020042,Trial-RF 921,Trial- Yellow Tinter for AHN
2022020043,Trial RF-928,Water based Dispersion-Khawaja Electronics
2022020044,MaxFlow WB-28,Water Based Dispersion-Caramel
2022020045,MaxFlow AM-205,Yellow Dispersion
2022020046,Trial RF-937,W?B Dispersion-BERGER
2022020047,RP-357,Yellow OXide-Oil Based Dispersion
2022020048,Development R # 947,W/B Dispersion Yellow Oxide
2022020049,SPIS-2200,Screen Printing Ink-Safety Yellow
2022020050,R # 959,Screen Printing Ink-Yellow
2022020051,R # 960,Screen Printing Ink-Florescent Yellow
2022020052,SPIS-2201,Screen Printing Ink-Yellow 012
2022020053,Development R # 979,OM Dispersion-Golden Yellow
2022020057,Maxflow OM-28,Yellow OXide-Oil Based Dispersion
2022020058,Maxflow OM-20,Lemon Yellow Oil Based Dispersion
2022020059,Maxflow OM-22,Golden Yellow Oil Based Dispersion
2022020060,MaxFlow OM-23,Lemon Yellow Oil Based Dispersion
2022020061,MaxFlow WB-29,Water Based Dispersion-Beige
2022020062,R # 997,Screen Ink Dispersion Yellow-Formatone GSN
2022020063,R # 1015,Water based dispersion-Yellow
2022020064,R # 1025,Lemon Yellow water Based Dispersion
2022020065,MaxFlow AM-202,W/B Yellow Dispersion-SL
2022020066,R # 1040,Screen Ink Yellow
2022020068,TM-203,Base Dispersion for AM 200HV (G-74)
2022020069,R # 1063,Heat Transfer Ink-Yellow
2022020070,R # 1073,Yellow dispersion for General Color
2022020071,R # 1086,Yellow- Water based dispersion General Colors
2022020072,MaxFlow AM-203 (J),Lemon Yellow- Water based dispersion Jawa Paints
2022020073,Microfix Yellow 200 WC,Water based dispersion-Yellow New Wahdat Colors
2022020074,R # 1101,W/B dispersion Yellow-Chemical Hive
2022020075,R # 1104,W/B dispersion HS YELLOW-New wahdat Colors
2022020076,R # 1106,Water Based Dispersion Yellow-Master Paints
2022030001,MaxFlow AM-301,Orange (Yellow)
2022030003,MaxFlow AM-302,HP Orange
2022030005,LiqurSperse OM-31,Oil Based Dispersion-Orange (Reddish)
2022030006,MICROFIX FLORESCENT ORANGE,Textile Dispersion-Florescent Orange
2022030007,Microfix Orange GC,dispersion for textile-GC
2022030008,MICROFIX ORANGE HFGR,Textile Dispersion Orange
2022030009,Microfix Orange HFRR,Textile Dispersion
2022030010,Development R # 948,Screen Printing Ink-Shocking Orange
2022030011,SPIS 2301,Screen Printing Ink-Shocking Orange
2022030012,Development R # 951,Screen Printing Ink-Orange
2022030013,SPIS-2300,Screen Printing Ink for PU-Orange 21
2022030015,RP-384,Orange Oil Based Dispersion
2022030016,Maxflow OM-30,Orange Oil Based Dispersion
2022030017,R # 1000,Screen Ink Dispersion Orange-Formatone RR
2022030018,R # 1036,Screen Ink Orange Xarasoft
2022030019,HTI-30,Heat Transfer Ink-Orange
2022030020,CMN-546,ABS MASTER BATCH
2022030021,R # 1078,Orange dispersion for General Color
2022030022,R # 1108,Water Based Dispersion Orange-Master Paints
2022030023,SPIS-2301,Screen Printing Ink for PU-Florescent Orange
2022040001,MaxFlow AM-403,HP RED
2022040002,MaxFlow AM-404,LiqurSperse AM-404
2022040003,MaxFlow AM-480,Red Oxide
2022040004,MaxFlow SM-4000,SB Dispersion Red
2022040006,MaxFlow SM-4001,S/B Red Dispersion
2022040007,SPIS-3600,Screen Ink Red
2022040009,LiqurSPerse OM-48,Oil Based Dispersion-Red Oxide
2022040012,LiqurSperse OM-42,Oil Based Dispersion-Red (Yellowish)
2022040013,MaxFlow AM-407,W/B Dispersion (counter of C4)-Red
2022040014,MaxFlow AM-406 HS,W/B Dispersion High Strength High Performance Red
2022040018,MaxFlow AM-413,Red (Yellow)-MP
2022040019,MaxFlow AM-402,W/B Red Dispersion-DPP RED
2022040020,PolySperse Red,Dispersion for Polymers
2022040022,MICROFIX RED FTB,Textile Dispersion-Red
2022040023,MICROFIX FLORESCENT RED,Textile Dispersion-Florescent Red
2022040024,MICROFIX RED HFBB,Textile Dispersion Red
2022040025,MICROFIX RED HFCX,Textile Dispersion Red
2022040026,TM-400,Base Dispersion for Textile-Red
2022040027,TM-401,Base Dispersion for Textile-Red
2022040028,MICROFIX FLORESCENT ORANGE RED,Textile Dispersion-Florescent Orange Red
2022040032,LiqurSperse OM-49(N),Red Oxide
2022040037,Microfix Red GC,General Color Red Dispersion
2022040040,MICROFIX RED FTBS,Textile dispersion-Red
2022040042,MaxFlow SM-4002,Foretech Red
2022040053,MaxFlow AM-409,Water Based Dispersion-Red
2022040055,RP-356,Red Oxide-Oil Based Dispersion
2022040056,Development R # 955,W/B Dispersion-Red (BERGER)
2022040057,Development R # 963,Screen Printing Ink-Florescent Pink
2022040058,SPIS-2400,Screen Printing Ink-Knockout Pink
2022040059,Development R # 964,Screen Printing Ink-Red Dispersion
2022040060,Development R # 978,Signal Red
2022040063,Maxflow OM-43,RED-Oil Based Dispersion
2022040064,Maxflow OM-48,Red Oxide Oil Based Dispersion
2022040065,MaxFlow AM-410,W/B Red Dispersion-Master Paints
2022040066,MaxFlow OM-40,Signal Red
2022040067,Maxflow OM-41,RED-Oil Based Dispersion
2022040068,R#983,SIGNAL RED-Oil Based Dispersion
2022040069,RP-393,RED-Oil Based Dispersion
2022040071,MaxFlow AM-481,Red Oxide
2022040072,R # 999,Screen Ink Dispersion Red-Formatone F2R
2022040073,R # 1018,Water Based Dispersion-Red (Indian Standard Counter)
2022040074,R # 1039,Screen Ink Scarlet Red
2022040075,R # 1038,Screen Ink Maroon Xarasoft
2022040076,R # 1046,Screen Ink-RED (Ahsan Sports)
2022040077,RP-508,Red Dispersion Foe kansai paints
2022040078,R # 1064,Heat Transfer Ink-Red
2022040079,R # 1090,Red Dispersion-Textile Screen Ink
2022040080,R # 1095,Water based dispersion-RED General Colors
2022040081,Microfix Red 400 WC,Water based dispersion-Red New Wahdat Colors
2022040082,R # 1102,W/B dispersion HS Red-New wahdat Colors
2022040083,R # 1113,Water Based Dispersion Red-Master Paints
2022050001,SOLECOAT 1101,Spray Lacquer Cream
2022050002,CMN-613,PET MASTER BATCH
2022060001,MaxFlow AM-600,Violet
2022060002,MaxFlow SM-6000,S/B Violet Dispersion
2022060003,LiqurSperse OM-60,Oil Based Dispersion-Violet
2022060005,MICROFIX Violet HFBB,Textile Dispersion Violet
2022060006,Textile Base Dispersion Violet (LS),Textile Disp0ersion Violet
2022060007,MICROFIX FLORESCENT VIOLET,Textile Dispersion-Florescent Violet
